ticker,1INCH,AAVE,ADA,AERO,AKT,ALGO,APE,APT,ARB,AR,ATOM,AVAX,AXL,AXS,BCH,BNB,BRETT,BSV,BTC,CAKE,CFX,CHZ,COMP,CRV,DOGE,DOT,DRIFT,DYDX,EGLD,EIGEN,ENA,ENS,ETC,ETHFI,ETH,FARTCOIN,FET,FIL,FLOW,GALA,GRT,HBAR,ICP,IMX,INJ,IOTA,JASMY,JTO,JUP,KAIA,KAS,KAVA,LDO,LINK,LTC,MANA,MORPHO,MOVE,NEAR,NEO,ONDO,OP,PENDLE,PENGU,POL,POPCAT,PYTH,QNT,RENDER,RUNE,SAND,SEI,SOL,SPX,STRK,STX,SUI,SUN,SUPER,TAO,THETA,TIA,TON,TRX,TURBO,TWT,UNI,VET,VIRTUAL,WIF,WLD,W,XLM,XMR,XRP,XTZ,ZEC,ZK
2025-03-25,0.2163,186.56,0.7441,0.53,1.428,0.2117,0.5631,5.9119,0.3933,7.511,4.834,22.89,0.44,3.582,335.82,629.53,0.03772,35.22,87369.8,2.5883,0.09469,0.04818,44.5,0.501,0.19056,4.635,0.6319,0.737,19.913,1.1822,0.4242,17.872,18.418,0.69,2065.22,0.5814,0.5655,3.13,0.427,0.01857,0.10454,0.19459,6.194,0.7081,10.648,0.2038,0.012658,2.4166,0.5593,0.1092,0.07769,0.4835,1.0589,15.428,94.35,0.2825,1.453,0.5476,3.024,7.986,0.9171,0.9027,2.9351,0.007032,0.22882,0.2449,0.17287,79.19,4.034,1.25,0.30622,0.208,143.59,0.6314,0.1788,0.6985,2.4566,0.016344,0.5593,269.81,0.9935,3.6849,3.5955,0.22709,0.0024866,0.9224,6.96,0.026631,0.8075,0.5488,0.933,0.10112,0.2935,219.7,2.4481,0.731,36.47,0.08053
2025-03-26,0.213,177.33,0.7282,0.5119,1.378,0.2066,0.5543,5.9423,0.3817,7.354,4.873,22.041,0.423,3.447,335.0,617.72,0.03744,35.75,86873.8,2.2665,0.09319,0.04759,44.42,0.548,0.19481,4.691,0.6409,0.74,19.017,1.1521,0.409,17.53,18.002,0.6729,2008.69,0.5224,0.5512,3.025,0.423,0.01832,0.10394,0.19167,6.075,0.6426,10.522,0.1973,0.012595,2.3748,0.5365,0.1098,0.07574,0.4695,1.0223,15.241,92.38,0.281,1.4745,0.5063,2.982,7.689,0.9011,0.8853,2.8895,0.006988,0.23247,0.2451,0.16958,76.5,3.919,1.263,0.30913,0.2084,137.26,0.6031,0.1758,0.7199,2.6174,0.016541,0.5924,260.83,1.0086,3.5802,3.6768,0.23131,0.0024885,0.9158,6.72,0.026325,0.747,0.5276,0.9291,0.10326,0.28522,222.68,2.3473,0.722,38.99,0.07795
2025-03-27,0.2123,184.65,0.7379,0.5099,1.415,0.2117,0.5527,5.9597,0.3841,7.397,4.802,22.003,0.4159,3.385,324.44,636.66,0.03648,34.98,87191.2,2.357,0.09162,0.04736,44.55,0.579,0.19039,4.621,0.6797,0.735,18.741,1.164,0.4294,17.816,17.793,0.6887,2002.8,0.5334,0.5486,3.02,0.421,0.01832,0.10432,0.19343,6.091,0.6301,10.329,0.1967,0.012612,2.3875,0.5463,0.1114,0.07548,0.4695,1.014,15.513,92.73,0.2827,1.5673,0.4857,3.009,7.416,0.9129,0.9049,2.8724,0.007141,0.23085,0.2438,0.16877,75.76,3.919,1.261,0.31142,0.2107,138.37,0.6189,0.1734,0.727,2.7791,0.016729,0.5933,269.19,0.9809,3.7052,4.047,0.23499,0.0024664,0.9403,6.722,0.026142,0.7402,0.5203,0.948,0.10117,0.28621,225.0,2.34,0.729,37.16,0.07696
2025-03-28,0.1983,175.76,0.7057,0.499,1.28,0.1996,0.5005,5.5445,0.3476,7.033,4.544,20.351,0.3947,3.125,307.23,619.24,0.03385,32.91,84380.8,2.1432,0.08564,0.04346,40.96,0.502,0.18013,4.278,0.6049,0.689,17.06,1.0265,0.3853,16.634,17.129,0.6192,1896.02,0.4696,0.5091,2.827,0.394,0.01665,0.09486,0.18214,5.595,0.582,9.217,0.1836,0.012014,2.2134,0.4965,0.1059,0.0698,0.4383,0.9278,14.244,87.3,0.257,1.4026,0.489,2.73,6.779,0.8416,0.8321,2.7056,0.006257,0.21234,0.2066,0.15215,71.54,3.725,1.172,0.28082,0.1922,129.39,0.5169,0.1578,0.6596,2.5036,0.016444,0.5713,244.39,0.8909,3.4259,3.7932,0.23227,0.0021989,0.8909,6.17,0.024098,0.6583,0.4606,0.8401,0.09192,0.27438,217.62,2.2055,0.678,36.89,0.07092
2025-03-29,0.1894,168.02,0.6726,0.4706,1.192,0.1839,0.4695,5.2254,0.3308,6.253,4.239,19.589,0.3692,2.91,303.1,602.59,0.03054,31.52,82604.7,1.9962,0.07829,0.04178,38.66,0.489,0.16946,4.047,0.5718,0.642,16.165,0.9437,0.364,15.734,16.594,0.5909,1827.32,0.4195,0.4699,2.743,0.377,0.01538,0.08848,0.17195,5.345,0.5489,8.651,0.1723,0.011043,2.2232,0.4726,0.1025,0.06451,0.4232,0.8729,13.544,85.41,0.2444,1.2808,0.447,2.564,6.397,0.7982,0.7661,2.4993,0.005681,0.20231,0.1834,0.14431,69.12,3.504,1.125,0.26881,0.1795,124.5,0.4327,0.1473,0.621,2.3095,0.016225,0.5068,230.99,0.8286,3.2125,3.698,0.23152,0.0019911,0.8618,5.955,0.02278,0.6075,0.4321,0.7784,0.08424,0.26713,215.12,2.1335,0.652,36.24,0.0663
2025-03-30,0.1888,163.53,0.6607,0.4628,1.204,0.1794,0.4737,5.2951,0.3318,6.443,4.31,18.855,0.3666,2.914,298.89,601.95,0.03025,31.64,82352.8,1.9746,0.07927,0.04205,39.1,0.467,0.16645,4.041,0.5825,0.637,16.335,0.9392,0.3696,15.709,16.493,0.5882,1806.99,0.4476,0.4683,2.753,0.38,0.01537,0.08913,0.16766,5.267,0.5334,8.686,0.1696,0.011002,2.2129,0.4814,0.1034,0.06441,0.4193,0.8578,13.408,86.06,0.2467,1.2288,0.4241,2.591,5.908,0.7904,0.7438,2.5261,0.005947,0.20372,0.19,0.14375,69.43,3.411,1.127,0.27027,0.1752,124.73,0.439,0.1511,0.6084,2.3499,0.01626,0.508,226.75,0.814,3.2449,3.8926,0.23174,0.0019854,0.8699,5.868,0.022716,0.5997,0.4368,0.7791,0.08478,0.26669,217.6,2.1352,0.652,37.46,0.06686
2025-03-31,0.1872,159.57,0.6613,0.4369,1.158,0.1798,0.4696,5.2612,0.3277,6.326,4.371,18.762,0.3687,2.923,303.29,604.63,0.02999,31.47,82517.5,1.9626,0.07966,0.04202,39.53,0.501,0.16658,4.019,0.5686,0.629,16.067,0.93,0.3436,15.793,16.76,0.5777,1821.59,0.4537,0.4535,2.776,0.381,0.01521,0.08781,0.16305,5.307,0.5271,8.712,0.1691,0.010653,2.3562,0.4226,0.1024,0.06453,0.4351,0.873,13.501,82.94,0.2442,1.2172,0.4035,2.507,5.313,0.7783,0.7332,2.7148,0.005408,0.20208,0.1907,0.13915,68.61,3.402,1.139,0.27038,0.1722,124.48,0.4434,0.1485,0.6062,2.2657,0.01659,0.4939,223.8,0.8035,3.0614,4.1071,0.23868,0.0019412,0.8395,5.966,0.022432,0.5766,0.4196,0.7682,0.08188,0.26373,214.98,2.0889,0.653,39.34,0.06563
2025-04-01,0.1966,165.95,0.6769,0.4556,1.207,0.1888,0.4769,5.3991,0.3332,6.309,4.372,19.809,0.372,2.973,308.01,610.93,0.03253,32.34,85120.9,1.905,0.08226,0.04356,44.09,0.539,0.17391,4.169,0.5719,0.647,16.471,0.9165,0.369,16.294,16.897,0.5857,1904.21,0.5213,0.4687,2.836,0.388,0.01585,0.08975,0.1701,5.411,0.5253,8.948,0.1745,0.011205,2.294,0.4243,0.1043,0.06827,0.3863,0.8988,14.038,84.43,0.2561,1.2499,0.4097,2.648,5.501,0.8218,0.7562,3.0329,0.005225,0.20082,0.1914,0.14438,70.21,3.689,1.189,0.27547,0.1762,126.6,0.5218,0.1499,0.6172,2.4063,0.016547,0.5357,232.1,0.8342,3.1437,4.0577,0.23773,0.0019488,0.8557,6.261,0.023403,0.5982,0.4222,0.8019,0.07894,0.27182,216.73,2.1378,0.663,40.68,0.06626
2025-04-02,0.1825,150.16,0.6395,0.4009,1.117,0.1765,0.4319,5.0951,0.3069,5.646,4.209,17.968,0.3409,2.694,292.8,590.08,0.02928,30.69,82485.1,1.8017,0.08004,0.04016,44.39,0.49,0.16376,3.963,0.5219,0.595,15.304,0.8191,0.3306,14.981,16.073,0.5096,1794.1,0.4229,0.4302,2.699,0.368,0.01451,0.08261,0.16122,5.007,0.4762,8.339,0.1623,0.009994,2.0788,0.3799,0.1029,0.06303,0.3922,0.81,12.894,81.47,0.2356,1.1092,0.3797,2.447,4.603,0.7842,0.7011,2.963,0.00475,0.18567,0.1619,0.13357,66.16,3.307,1.116,0.25644,0.164,117.34,0.4411,0.1358,0.5756,2.306,0.016244,0.5033,211.63,0.7731,2.9129,3.8344,0.23392,0.0017465,0.8153,5.831,0.021559,0.5415,0.3735,0.7234,0.07879,0.25791,214.55,2.021,0.636,38.9,0.0611
2025-04-03,0.1861,151.06,0.6504,0.3804,1.145,0.1807,0.44,5.0561,0.3104,5.806,4.648,18.144,0.3483,2.717,301.03,592.43,0.03051,30.62,83181.5,1.8246,0.08096,0.04091,46.62,0.519,0.16222,4.057,0.5174,0.615,15.252,0.8228,0.3144,15.042,16.225,0.5215,1816.48,0.4174,0.4351,2.73,0.37,0.01488,0.083,0.16253,5.136,0.4732,8.396,0.1633,0.010148,1.9852,0.3899,0.1059,0.06503,0.4072,0.8324,12.891,83.41,0.2402,1.1265,0.3898,2.508,4.746,0.8142,0.6999,3.1827,0.004768,0.1895,0.1622,0.1309,68.17,3.299,1.118,0.2618,0.1649,117.08,0.4669,0.1369,0.5787,2.262,0.016466,0.4789,215.72,0.7841,2.837,3.5909,0.23815,0.0017435,0.8201,5.867,0.021728,0.5612,0.3835,0.7513,0.09028,0.26091,214.97,2.063,0.65,38.9,0.06112
2025-04-04,0.1874,151.92,0.6601,0.3612,1.12,0.1861,0.4444,4.9034,0.3124,5.7,4.987,18.178,0.349,2.756,301.16,597.84,0.0306,30.87,83861.3,1.8197,0.08092,0.04199,44.44,0.5,0.1712,4.031,0.5202,0.625,14.649,0.8246,0.3183,15.135,16.238,0.518,1815.97,0.5124,0.4437,2.765,0.376,0.01503,0.0831,0.16419,5.053,0.4457,8.311,0.1654,0.010462,1.8633,0.4047,0.1098,0.06506,0.3979,0.8374,12.938,84.36,0.2423,1.1489,0.38,2.506,4.841,0.8209,0.7097,3.1887,0.004697,0.19059,0.1648,0.13432,68.03,3.23,1.128,0.26376,0.1647,122.72,0.5409,0.14,0.6017,2.2566,0.016519,0.4781,220.77,0.78,2.7291,3.4138,0.239,0.0017599,0.8082,5.905,0.022065,0.5461,0.3881,0.7593,0.08799,0.25943,215.01,2.1294,0.654,39.47,0.05969
2025-04-05,0.1845,152.45,0.6544,0.372,1.088,0.1831,0.4417,4.8839,0.3088,5.662,4.801,17.869,0.3404,2.722,303.84,593.11,0.02992,30.93,83506.1,1.7995,0.0824,0.04154,44.59,0.495,0.16887,3.954,0.5155,0.613,14.066,0.8172,0.3197,15.01,15.872,0.5194,1805.15,0.4965,0.4331,2.695,0.37,0.01483,0.08178,0.16196,5.048,0.4235,8.258,0.1654,0.010273,1.7623,0.3849,0.1079,0.06395,0.3993,0.8248,12.838,82.63,0.2451,1.1479,0.3748,2.441,4.75,0.8096,0.6962,3.0591,0.004677,0.18747,0.1603,0.13238,67.95,3.163,1.113,0.2618,0.1628,120.24,0.5113,0.1381,0.599,2.2151,0.016392,0.4693,219.6,0.7785,2.696,3.2563,0.23724,0.0017649,0.803,5.861,0.021765,0.5434,0.386,0.744,0.08203,0.25216,213.4,2.1436,0.656,37.6,0.05946
2025-04-06,0.1633,128.96,0.5731,0.3221,0.959,0.1621,0.3879,4.3452,0.2679,5.177,4.438,16.032,0.3067,2.459,272.09,555.35,0.02498,26.8,78390.0,1.6219,0.07111,0.03791,39.59,0.422,0.14915,3.681,0.4547,0.54,12.631,0.7442,0.2761,13.165,14.151,0.4476,1579.98,0.4446,0.3842,2.374,0.334,0.01295,0.0732,0.14001,4.584,0.3825,7.063,0.1468,0.009229,1.5557,0.3376,0.0988,0.05783,0.4044,0.693,11.279,70.56,0.2112,0.9071,0.316,2.16,4.727,0.7309,0.6,2.6392,0.004044,0.17115,0.1382,0.1156,64.39,2.78,1.041,0.23212,0.1448,105.84,0.4165,0.1224,0.5316,1.9202,0.015742,0.4082,183.62,0.6995,2.347,2.9175,0.22996,0.0014904,0.7103,5.096,0.019717,0.467,0.3346,0.6317,0.07393,0.22604,199.13,1.9204,0.581,35.99,0.05129
2025-04-07,0.162,131.97,0.586,0.3288,0.966,0.1664,0.3986,4.4098,0.2742,5.173,4.329,16.677,0.316,2.397,275.25,554.63,0.02615,27.11,79140.0,1.7044,0.0697,0.03851,39.38,0.458,0.14951,3.59,0.456,0.553,13.025,0.7575,0.2922,13.214,14.493,0.4621,1552.44,0.5533,0.3918,2.368,0.327,0.01326,0.07476,0.15235,4.628,0.3973,7.248,0.1499,0.00968,1.5886,0.3394,0.0977,0.06191,0.4248,0.6923,11.448,70.95,0.2125,0.9807,0.3284,2.116,4.795,0.7569,0.6147,2.861,0.004175,0.17321,0.1388,0.12042,63.46,2.96,1.036,0.23978,0.1498,106.91,0.482,0.1249,0.5509,2.0185,0.015475,0.4126,204.49,0.7144,2.4784,3.1034,0.22854,0.00154,0.7497,5.119,0.020255,0.471,0.3433,0.6495,0.0739,0.23202,203.57,1.8974,0.593,34.25,0.05244
2025-04-08,0.154,125.26,0.558,0.3125,0.906,0.1548,0.3814,4.3543,0.2642,4.908,4.169,16.137,0.2968,2.201,269.07,553.72,0.02467,25.78,76297.9,1.6848,0.06506,0.0358,36.91,0.454,0.1422,3.375,0.4286,0.513,12.483,0.6901,0.2753,12.547,14.067,0.4332,1472.67,0.5105,0.3791,2.263,0.312,0.01271,0.07173,0.14599,4.618,0.3746,6.954,0.1431,0.009731,1.5821,0.3329,0.0948,0.06021,0.4072,0.6286,10.918,69.12,0.2056,0.9507,0.3079,1.905,5.18,0.7092,0.591,2.7155,0.003867,0.16697,0.1252,0.11438,59.86,2.822,0.993,0.23089,0.1407,105.32,0.3963,0.1199,0.5348,1.9299,0.015479,0.3876,195.12,0.6844,2.3317,2.9849,0.23044,0.0014729,0.7321,4.772,0.019728,0.4386,0.3193,0.6175,0.0699,0.22101,194.81,1.7956,0.574,36.12,0.04941
2025-04-09,0.1729,143.06,0.6314,0.3866,1.03,0.18,0.4213,4.7299,0.2933,5.421,4.534,18.431,0.3277,2.41,301.33,582.12,0.02891,28.56,82588.0,1.9262,0.07375,0.03918,40.08,0.522,0.16028,3.641,0.4701,0.562,14.188,0.8158,0.3165,14.491,15.299,0.4929,1668.69,0.7633,0.4443,2.473,0.346,0.01425,0.08012,0.16866,4.981,0.4195,7.989,0.1613,0.011523,1.7122,0.3784,0.1033,0.06819,0.4342,0.7394,12.652,76.01,0.2279,1.0703,0.3354,2.101,5.587,0.8499,0.6632,3.3482,0.004416,0.18662,0.1703,0.1281,66.65,3.378,1.115,0.25828,0.1555,119.01,0.476,0.1378,0.6056,2.2212,0.016046,0.4674,230.23,0.7681,2.5561,3.156,0.23846,0.001692,0.7798,5.41,0.022159,0.4829,0.3715,0.7104,0.07551,0.24211,202.6,2.0523,0.604,36.89,0.05572
2025-04-10,0.1662,131.84,0.6091,0.3573,0.996,0.1765,0.4069,4.61,0.286,5.223,4.332,18.303,0.2982,2.343,289.66,577.79,0.02594,27.64,79560.2,1.887,0.06999,0.03821,39.12,0.559,0.15349,3.461,0.4613,0.549,13.771,0.7835,0.3024,13.55,14.784,0.4632,1521.57,0.7543,0.4199,2.346,0.338,0.01388,0.07621,0.16776,4.805,0.3942,7.822,0.1565,0.011343,1.6511,0.3621,0.1,0.06891,0.4114,0.7124,12.067,73.76,0.2401,0.9983,0.322,2.001,5.298,0.8123,0.6388,3.1761,0.004235,0.18163,0.1744,0.12152,64.0,3.462,1.071,0.25752,0.149,112.73,0.4849,0.1285,0.594,2.1118,0.01601,0.4714,231.46,0.7244,2.4466,2.9119,0.23617,0.0016847,0.7643,5.018,0.021193,0.4504,0.3655,0.6943,0.06994,0.2301,200.86,1.9645,0.541,37.33,0.05203
2025-04-11,0.1705,136.37,0.6235,0.4004,1.069,0.1796,0.4234,4.785,0.2948,5.616,4.24,19.112,0.3142,2.4,312.67,585.84,0.02706,28.65,83378.3,1.9942,0.0715,0.0388,40.4,0.607,0.15996,3.555,0.4994,0.56,14.306,0.8153,0.3153,14.225,15.154,0.4783,1565.96,0.8782,0.4467,2.452,0.348,0.01427,0.07924,0.16736,5.034,0.4194,8.245,0.1611,0.013664,1.7237,0.3838,0.1031,0.07538,0.4255,0.731,12.639,76.16,0.2499,0.9898,0.3346,2.087,5.492,0.8929,0.6618,3.2532,0.004756,0.1824,0.2163,0.128,64.99,3.714,1.115,0.26059,0.155,121.33,0.4926,0.1329,0.6151,2.1869,0.016396,0.4966,250.38,0.7332,2.5264,2.9241,0.24285,0.0017935,0.7797,5.23,0.022068,0.5276,0.3962,0.7394,0.07419,0.23371,206.57,2.0213,0.541,36.68,0.05263
2025-04-12,0.1779,148.0,0.6593,0.4553,1.162,0.191,0.4419,4.9615,0.3108,5.635,4.35,20.48,0.3243,2.435,344.43,597.11,0.03071,29.87,85237.8,2.0207,0.07455,0.04015,41.93,0.623,0.16757,3.711,0.5218,0.578,14.512,0.8613,0.3421,14.858,15.526,0.503,1643.6,0.889,0.4852,2.56,0.361,0.01521,0.08233,0.1769,5.227,0.4352,8.381,0.1712,0.016149,1.8101,0.4069,0.1047,0.07743,0.4295,0.7558,13.142,78.58,0.2689,1.037,0.3428,2.21,5.59,0.9045,0.688,3.454,0.005442,0.19012,0.2689,0.13655,68.47,3.953,1.187,0.27168,0.1832,132.17,0.5679,0.1337,0.6469,2.3454,0.016569,0.5801,253.67,0.7655,2.6497,2.9818,0.24585,0.0020721,0.7942,5.499,0.023389,0.6112,0.4671,0.7808,0.07706,0.24603,207.27,2.1588,0.556,37.15,0.0555
2025-04-13,0.1704,139.04,0.638,0.4214,1.055,0.1827,0.4225,4.8208,0.3004,5.33,4.144,19.574,0.3052,2.259,342.5,584.06,0.03136,28.1,83713.7,1.876,0.06968,0.03723,40.6,0.6,0.16252,3.665,0.4794,0.549,13.874,0.809,0.3075,14.199,15.209,0.4721,1596.92,0.8023,0.4953,2.492,0.35,0.01436,0.07866,0.16515,5.001,0.4117,7.991,0.1622,0.01564,1.6932,0.3821,0.099,0.07295,0.4207,0.7202,12.616,77.8,0.2675,0.9682,0.3049,2.094,5.246,0.8463,0.672,3.2184,0.00497,0.18258,0.2444,0.12995,67.0,3.777,1.138,0.25777,0.1726,128.3,0.5219,0.1244,0.6128,2.232,0.016962,0.5765,239.9,0.7054,2.4173,2.8142,0.25462,0.0019187,0.7667,5.328,0.022699,0.5404,0.4445,0.7431,0.07072,0.23779,203.11,2.1181,0.502,34.91,0.05136
2025-04-14,0.1696,137.56,0.6347,0.4387,1.118,0.1888,0.4182,4.8092,0.2956,5.224,4.131,20.105,0.3049,2.228,323.36,584.09,0.03546,28.02,84553.9,1.8272,0.06942,0.03714,40.21,0.587,0.15845,3.673,0.4883,0.554,14.042,0.7972,0.2959,14.574,15.226,0.4641,1623.02,0.9183,0.4857,2.53,0.352,0.01465,0.07819,0.16512,4.882,0.4165,7.996,0.1615,0.015705,1.6903,0.3807,0.1004,0.07846,0.4197,0.7064,12.632,77.13,0.2756,0.9802,0.2979,2.113,5.205,0.8754,0.6596,3.1055,0.004889,0.18236,0.279,0.13072,65.14,3.928,1.145,0.25764,0.1751,129.34,0.5106,0.1207,0.601,2.1911,0.016949,0.5499,236.39,0.6855,2.4807,2.8889,0.25199,0.0019146,0.7454,5.345,0.023359,0.5772,0.4302,0.7402,0.07144,0.23978,214.54,2.1262,0.493,31.19,0.04883
2025-04-15,0.1655,134.11,0.6085,0.3904,1.067,0.1794,0.4088,4.6196,0.2795,5.064,3.975,19.002,0.2941,2.168,319.39,579.11,0.03309,27.55,83608.7,1.8157,0.06739,0.03603,39.7,0.583,0.15349,3.517,0.4666,0.544,13.678,0.7712,0.2737,13.921,14.849,0.4378,1588.0,0.8099,0.4594,2.414,0.341,0.01407,0.07739,0.1569,4.753,0.4016,7.705,0.1572,0.01374,1.6124,0.3555,0.0999,0.07446,0.4242,0.6848,12.229,75.25,0.2681,0.876,0.2751,2.036,5.322,0.8314,0.6367,3.0435,0.004518,0.17964,0.2251,0.12453,64.64,3.723,1.103,0.24579,0.1689,126.05,0.4499,0.127,0.5808,2.0879,0.016836,0.5273,230.36,0.6638,2.4368,2.8536,0.25037,0.0017751,0.7442,5.178,0.022537,0.5579,0.3882,0.7083,0.06879,0.23537,215.16,2.083,0.492,30.77,0.04648
2025-04-16,0.164,133.91,0.6102,0.3871,1.046,0.1812,0.4092,4.6194,0.2786,4.911,4.018,18.742,0.2878,2.152,321.36,582.68,0.0319,27.44,83990.0,1.787,0.06445,0.0354,39.18,0.629,0.15464,3.555,0.4577,0.545,13.44,0.7855,0.27,13.655,14.839,0.4222,1576.58,0.8982,0.4582,2.386,0.344,0.01375,0.07624,0.15735,4.645,0.4086,7.661,0.1553,0.013774,1.5909,0.3619,0.0997,0.07522,0.4235,0.6848,12.349,74.28,0.2659,0.8529,0.2454,1.965,5.529,0.8186,0.6334,3.144,0.004618,0.17838,0.244,0.12442,64.35,3.633,1.119,0.24442,0.1675,131.3,0.4522,0.1185,0.5764,2.0541,0.016733,0.5075,230.26,0.6384,2.2805,2.89,0.24736,0.0017495,0.741,5.146,0.022112,0.5367,0.3782,0.6909,0.06623,0.23559,218.28,2.0822,0.491,31.07,0.04714
2025-04-17,0.1664,138.85,0.6165,0.3951,1.032,0.1868,0.4131,4.5883,0.2823,5.0,4.108,19.037,0.2867,2.215,333.75,590.36,0.03504,27.98,84915.0,1.8074,0.06453,0.03534,39.12,0.601,0.15579,3.633,0.4613,0.563,13.743,0.7904,0.276,13.869,15.071,0.4277,1582.84,0.8342,0.497,2.381,0.345,0.01378,0.07562,0.16289,4.71,0.4219,7.721,0.1564,0.013404,1.5822,0.367,0.1006,0.07658,0.4321,0.6831,12.53,74.9,0.267,0.9149,0.2364,2.051,5.461,0.8289,0.6457,3.1072,0.004859,0.18201,0.2546,0.13775,65.42,4.021,1.131,0.24789,0.1675,134.76,0.4514,0.1205,0.5826,2.1218,0.016824,0.5316,247.86,0.6255,2.3492,2.9422,0.24763,0.0018718,0.7496,5.179,0.022764,0.5558,0.3761,0.7,0.0669,0.2393,216.7,2.066,0.497,30.7,0.04915
2025-04-18,0.1705,138.3,0.6274,0.3861,1.05,0.1892,0.4344,4.6955,0.2907,5.28,4.116,19.058,0.2875,2.247,334.78,591.53,0.03448,28.4,84421.0,1.8649,0.06775,0.03657,39.44,0.595,0.15753,3.673,0.4817,0.575,14.161,0.8201,0.2809,14.036,15.43,0.441,1587.91,0.733,0.5042,2.453,0.36,0.01424,0.07779,0.16505,4.743,0.4382,7.891,0.1587,0.013693,1.6091,0.373,0.1007,0.07632,0.4205,0.6989,12.555,75.94,0.2736,0.9078,0.2406,2.053,5.523,0.8299,0.6625,3.1723,0.004703,0.18833,0.2302,0.1362,63.26,3.884,1.142,0.25995,0.1696,133.97,0.4259,0.1239,0.5922,2.1189,0.016384,0.5209,274.05,0.6402,2.3803,2.9971,0.23963,0.0020938,0.7535,5.169,0.023156,0.5862,0.4018,0.7089,0.07098,0.23973,215.06,2.0607,0.499,30.85,0.04812
2025-04-19,0.1753,141.9,0.6277,0.4063,1.064,0.1928,0.4588,4.9144,0.3004,5.622,4.208,19.886,0.2988,2.312,335.16,591.56,0.03671,28.8,85046.9,1.9572,0.06981,0.03765,40.46,0.611,0.15726,3.878,0.4971,0.589,14.542,0.8405,0.285,14.528,15.949,0.4756,1612.44,0.8144,0.5562,2.636,0.369,0.01532,0.08202,0.16684,4.917,0.4792,8.363,0.1661,0.014866,1.6882,0.3964,0.1026,0.07852,0.4184,0.7099,12.931,76.07,0.2816,0.9353,0.2358,2.181,5.609,0.8543,0.7022,3.1717,0.004953,0.19106,0.2428,0.13981,65.65,4.218,1.172,0.26787,0.1737,139.77,0.4324,0.1305,0.6142,2.1541,0.016759,0.5436,290.24,0.6789,2.4795,2.9681,0.24392,0.0020564,0.7692,5.316,0.023507,0.5823,0.4174,0.7688,0.07342,0.24606,215.56,2.0865,0.503,31.67,0.05053
2025-04-20,0.174,140.87,0.6199,0.4021,1.067,0.1929,0.4695,5.0672,0.3044,5.545,4.144,19.491,0.2968,2.308,335.95,592.42,0.03408,28.75,85138.8,1.9418,0.07165,0.03765,40.27,0.599,0.15519,3.878,0.4982,0.596,14.16,0.8368,0.2857,14.39,16.051,0.4756,1586.56,0.8951,0.6018,2.647,0.375,0.01556,0.08325,0.16594,4.874,0.4768,8.529,0.1649,0.014509,1.6498,0.3927,0.1031,0.07794,0.4145,0.7158,13.277,77.77,0.2857,0.9197,0.2233,2.243,5.572,0.8376,0.7152,3.1124,0.004968,0.19076,0.2544,0.14433,66.61,4.347,1.209,0.26978,0.1708,137.76,0.4252,0.1333,0.6339,2.1124,0.016806,0.5372,315.25,0.6571,2.531,2.9963,0.24356,0.0021018,0.7729,5.247,0.023608,0.573,0.4283,0.777,0.07962,0.24347,213.97,2.0777,0.495,30.95,0.05078
2025-04-21,0.1737,142.79,0.6237,0.3951,1.103,0.1928,0.4625,4.9143,0.2992,5.619,4.056,19.908,0.3043,2.277,344.88,596.88,0.03536,28.95,87466.0,1.9208,0.07258,0.03744,39.8,0.589,0.15931,3.776,0.5054,0.59,13.956,0.8271,0.2872,14.682,15.601,0.5102,1578.64,0.9343,0.6054,2.608,0.368,0.01559,0.08286,0.16911,4.766,0.4661,8.598,0.1683,0.013943,1.6678,0.4041,0.1076,0.08466,0.4118,0.7128,13.093,78.09,0.3022,0.9168,0.2258,2.215,5.509,0.8507,0.7,3.2377,0.005012,0.19908,0.2617,0.1403,66.23,4.38,1.224,0.27178,0.1758,136.44,0.4386,0.1353,0.6999,2.1953,0.017202,0.5489,313.67,0.6328,2.5609,2.8938,0.24631,0.0022196,0.7721,5.269,0.023485,0.5673,0.4226,0.7653,0.07734,0.24998,215.33,2.084,0.502,31.18,0.05182
2025-04-22,0.1844,158.1,0.6793,0.4555,1.158,0.2095,0.4929,5.264,0.3221,6.084,4.309,22.103,0.3195,2.465,362.05,618.27,0.04474,30.82,93404.9,2.0222,0.07678,0.04049,42.73,0.688,0.17857,4.008,0.5273,0.631,15.062,0.9156,0.3215,16.251,16.657,0.5423,1755.57,1.1292,0.6391,2.711,0.392,0.01679,0.08937,0.1812,5.095,0.5587,9.386,0.1857,0.015116,1.8686,0.4402,0.1192,0.09892,0.4396,0.7826,14.129,83.45,0.3111,1.008,0.2345,2.403,5.862,0.9151,0.7412,3.4566,0.007042,0.21965,0.3376,0.14906,69.07,4.503,1.31,0.29437,0.189,148.71,0.5232,0.143,0.8156,2.6666,0.017272,0.6239,338.07,0.6802,2.7668,3.0856,0.24823,0.0030576,0.8229,5.808,0.025464,0.6893,0.5007,0.8388,0.08092,0.26485,226.49,2.2138,0.535,33.0,0.05556
